ID,salesShipmentId,lineNumber,salesOrderLineId,salesOrderId,salesOrderLineNumber,ProductId,quantityShipped,unitOfMeasure
bd132ef1-3431-4dac-83e2-22ac9171d5f2-10,bd132ef1-3431-4dac-83e2-22ac9171d5f2,10,7e5af078-fea9-4b8b-93d5-7b38d275cb3a-10,7e5af078-fea9-4b8b-93d5-7b38d275cb3a,10,PROD007,70,Each
bd132ef1-3431-4dac-83e2-22ac9171d5f2-20,bd132ef1-3431-4dac-83e2-22ac9171d5f2,20,7e5af078-fea9-4b8b-93d5-7b38d275cb3a-20,7e5af078-fea9-4b8b-93d5-7b38d275cb3a,20,PROD003,500,Each
aaa99d8c-fd18-4215-b91a-06d02070ae01-10,aaa99d8c-fd18-4215-b91a-06d02070ae01,10,9a5d9a25-511f-4707-9950-7e91b2df8f95-10,9a5d9a25-511f-4707-9950-7e91b2df8f95,10,PROD006,103,Each
59171886-9f1c-4de0-845d-c7b764678d91-10,59171886-9f1c-4de0-845d-c7b764678d91,10,9a5d9a25-511f-4707-9950-7e91b2df8f95-10,9a5d9a25-511f-4707-9950-7e91b2df8f95,10,PROD006,327,Each
e90f2c34-f578-4488-a3a6-667cf9d78e6f-10,e90f2c34-f578-4488-a3a6-667cf9d78e6f,10,c9995564-1e56-41d8-a864-2e096747f617-10,c9995564-1e56-41d8-a864-2e096747f617,10,PROD009,220,Each
2fb44f1b-9ae6-4fdf-8f33-b4650cf81548-10,2fb44f1b-9ae6-4fdf-8f33-b4650cf81548,10,9b9db215-54aa-45d6-af21-d5be8c2231a2-10,9b9db215-54aa-45d6-af21-d5be8c2231a2,10,PROD004,60,Each
2fb44f1b-9ae6-4fdf-8f33-b4650cf81548-20,2fb44f1b-9ae6-4fdf-8f33-b4650cf81548,20,9b9db215-54aa-45d6-af21-d5be8c2231a2-20,9b9db215-54aa-45d6-af21-d5be8c2231a2,20,PROD007,480,Each
2fb44f1b-9ae6-4fdf-8f33-b4650cf81548-30,2fb44f1b-9ae6-4fdf-8f33-b4650cf81548,30,9b9db215-54aa-45d6-af21-d5be8c2231a2-30,9b9db215-54aa-45d6-af21-d5be8c2231a2,30,PROD001,380,Each
f743a51e-a96f-4d38-9618-6a69d8f19a49-10,f743a51e-a96f-4d38-9618-6a69d8f19a49,10,06f2e992-3fec-4217-a230-60a793a23aef-10,06f2e992-3fec-4217-a230-60a793a23aef,10,PROD002,380,Each
d34e9c1e-c665-4202-9e2e-1279f268198a-10,d34e9c1e-c665-4202-9e2e-1279f268198a,10,06f2e992-3fec-4217-a230-60a793a23aef-20,06f2e992-3fec-4217-a230-60a793a23aef,20,PROD009,220,Each
27201bd6-77ae-478a-be88-71c19272340f-10,27201bd6-77ae-478a-be88-71c19272340f,10,d5c176e1-0de3-4af6-a87a-a0a4b60df903-10,d5c176e1-0de3-4af6-a87a-a0a4b60df903,10,PROD001,330,Each
27201bd6-77ae-478a-be88-71c19272340f-20,27201bd6-77ae-478a-be88-71c19272340f,20,d5c176e1-0de3-4af6-a87a-a0a4b60df903-20,d5c176e1-0de3-4af6-a87a-a0a4b60df903,20,PROD007,470,Each
cc1622f0-f9fa-4ebc-ba8b-333ba4ba00b7-10,cc1622f0-f9fa-4ebc-ba8b-333ba4ba00b7,10,d577aff3-27b3-4551-85e9-29e06cba64bc-10,d577aff3-27b3-4551-85e9-29e06cba64bc,10,PROD008,300,Each
cc1622f0-f9fa-4ebc-ba8b-333ba4ba00b7-20,cc1622f0-f9fa-4ebc-ba8b-333ba4ba00b7,20,d577aff3-27b3-4551-85e9-29e06cba64bc-20,d577aff3-27b3-4551-85e9-29e06cba64bc,20,PROD009,490,Each
c1e1f6ef-d2d0-4d6f-917b-d46fccf1aa8f-10,c1e1f6ef-d2d0-4d6f-917b-d46fccf1aa8f,10,def4ae35-bb5c-4d82-8af9-bcdea0382e22-20,def4ae35-bb5c-4d82-8af9-bcdea0382e22,20,PROD007,360,Each
f956ea4f-a038-44ff-9f74-90ec20eaa27a-10,f956ea4f-a038-44ff-9f74-90ec20eaa27a,10,def4ae35-bb5c-4d82-8af9-bcdea0382e22-10,def4ae35-bb5c-4d82-8af9-bcdea0382e22,10,PROD008,50,Each
16eb428d-a3f0-4914-ae1f-c292f68fc18f-10,16eb428d-a3f0-4914-ae1f-c292f68fc18f,10,01e65d6c-d332-4f48-aa8a-1cb10edb5725-10,01e65d6c-d332-4f48-aa8a-1cb10edb5725,10,PROD004,170,Each
48e9c891-1786-46bf-9b43-d90d76158d5f-10,48e9c891-1786-46bf-9b43-d90d76158d5f,10,523e984a-712f-482b-835b-44791faa7537-10,523e984a-712f-482b-835b-44791faa7537,10,PROD003,250,Each
48e9c891-1786-46bf-9b43-d90d76158d5f-20,48e9c891-1786-46bf-9b43-d90d76158d5f,20,523e984a-712f-482b-835b-44791faa7537-20,523e984a-712f-482b-835b-44791faa7537,20,PROD008,380,Each
e44b1551-3ccc-4af3-ae90-a7d4a815d799-10,e44b1551-3ccc-4af3-ae90-a7d4a815d799,10,5302b592-fd86-4924-b1e2-3aea9b1fc6d0-10,5302b592-fd86-4924-b1e2-3aea9b1fc6d0,10,PROD001,80,Each
19eab17c-3254-4f55-9202-b040f2b3c07e-10,19eab17c-3254-4f55-9202-b040f2b3c07e,10,5302b592-fd86-4924-b1e2-3aea9b1fc6d0-20,5302b592-fd86-4924-b1e2-3aea9b1fc6d0,20,PROD004,200,Each
c84d5f08-d7b5-4238-9992-931a44fd678a-10,c84d5f08-d7b5-4238-9992-931a44fd678a,10,d4b04965-d0f6-4c9b-9f6d-fb3776bf0edb-10,d4b04965-d0f6-4c9b-9f6d-fb3776bf0edb,10,PROD006,440,Each
c84d5f08-d7b5-4238-9992-931a44fd678a-20,c84d5f08-d7b5-4238-9992-931a44fd678a,20,d4b04965-d0f6-4c9b-9f6d-fb3776bf0edb-20,d4b04965-d0f6-4c9b-9f6d-fb3776bf0edb,20,PROD009,160,Each
c84d5f08-d7b5-4238-9992-931a44fd678a-30,c84d5f08-d7b5-4238-9992-931a44fd678a,30,d4b04965-d0f6-4c9b-9f6d-fb3776bf0edb-30,d4b04965-d0f6-4c9b-9f6d-fb3776bf0edb,30,PROD008,500,Each
eddb4c71-9666-4431-82d4-e97192eadc88-10,eddb4c71-9666-4431-82d4-e97192eadc88,10,3615f000-2da2-4dd9-b371-902340073e85-10,3615f000-2da2-4dd9-b371-902340073e85,10,PROD004,370,Each
2700c26e-d0b4-4ddb-a903-0fcf64665153-10,2700c26e-d0b4-4ddb-a903-0fcf64665153,10,a9c0529d-7769-4b54-a7aa-b595692f2ad6-10,a9c0529d-7769-4b54-a7aa-b595692f2ad6,10,PROD004,240,Each
dce5fdd5-2308-4c92-9988-7e993ef29fb9-10,dce5fdd5-2308-4c92-9988-7e993ef29fb9,10,a9c0529d-7769-4b54-a7aa-b595692f2ad6-10,a9c0529d-7769-4b54-a7aa-b595692f2ad6,10,PROD004,160,Each
1631e573-ac71-4fc7-b267-174491c12445-10,1631e573-ac71-4fc7-b267-174491c12445,10,57004dcc-61b5-453e-ad0a-1ef6768b6bb7-10,57004dcc-61b5-453e-ad0a-1ef6768b6bb7,10,PROD002,170,Each
f9a91737-3113-496e-93b1-2b3922392b5f-10,f9a91737-3113-496e-93b1-2b3922392b5f,10,158313d2-fdb4-4eea-ade2-429dd35ba005-10,158313d2-fdb4-4eea-ade2-429dd35ba005,10,PROD001,110,Each
f9a91737-3113-496e-93b1-2b3922392b5f-20,f9a91737-3113-496e-93b1-2b3922392b5f,20,158313d2-fdb4-4eea-ade2-429dd35ba005-20,158313d2-fdb4-4eea-ade2-429dd35ba005,20,PROD004,250,Each
8d25f4ea-a24e-41ae-a30e-536ca0ccd570-10,8d25f4ea-a24e-41ae-a30e-536ca0ccd570,10,42c31e0e-e170-4fde-a0fa-e1338a1fbe60-10,42c31e0e-e170-4fde-a0fa-e1338a1fbe60,10,PROD006,330,Each
258d8bfa-f968-4faf-9cb6-5ddfb81da085-10,258d8bfa-f968-4faf-9cb6-5ddfb81da085,10,42c31e0e-e170-4fde-a0fa-e1338a1fbe60-20,42c31e0e-e170-4fde-a0fa-e1338a1fbe60,20,PROD008,200,Each
4252597e-f405-4aa2-9fd1-dbfdbbdc3037-10,4252597e-f405-4aa2-9fd1-dbfdbbdc3037,10,995aee5b-5be4-4772-8a23-4a5ef2191f7e-10,995aee5b-5be4-4772-8a23-4a5ef2191f7e,10,PROD007,430,Each
4252597e-f405-4aa2-9fd1-dbfdbbdc3037-20,4252597e-f405-4aa2-9fd1-dbfdbbdc3037,20,995aee5b-5be4-4772-8a23-4a5ef2191f7e-20,995aee5b-5be4-4772-8a23-4a5ef2191f7e,20,PROD008,130,Each
4252597e-f405-4aa2-9fd1-dbfdbbdc3037-30,4252597e-f405-4aa2-9fd1-dbfdbbdc3037,30,995aee5b-5be4-4772-8a23-4a5ef2191f7e-30,995aee5b-5be4-4772-8a23-4a5ef2191f7e,30,PROD003,380,Each
a151647b-e349-4249-bca7-143f1f65e6a5-10,a151647b-e349-4249-bca7-143f1f65e6a5,10,fa079e3a-225c-4786-8ea7-f9f6e54cef35-10,fa079e3a-225c-4786-8ea7-f9f6e54cef35,10,PROD009,50,Each
a151647b-e349-4249-bca7-143f1f65e6a5-20,a151647b-e349-4249-bca7-143f1f65e6a5,20,fa079e3a-225c-4786-8ea7-f9f6e54cef35-20,fa079e3a-225c-4786-8ea7-f9f6e54cef35,20,PROD003,390,Each
a151647b-e349-4249-bca7-143f1f65e6a5-30,a151647b-e349-4249-bca7-143f1f65e6a5,30,fa079e3a-225c-4786-8ea7-f9f6e54cef35-30,fa079e3a-225c-4786-8ea7-f9f6e54cef35,30,PROD005,500,Each
d3cf67f6-5b33-4a08-a528-07df73f53651-10,d3cf67f6-5b33-4a08-a528-07df73f53651,10,192da42d-84df-4d3c-9ccc-d7b14b487fed-10,192da42d-84df-4d3c-9ccc-d7b14b487fed,10,PROD006,240,Each
f3a7d1bb-119b-4789-8179-3543628d4eaf-10,f3a7d1bb-119b-4789-8179-3543628d4eaf,10,192da42d-84df-4d3c-9ccc-d7b14b487fed-20,192da42d-84df-4d3c-9ccc-d7b14b487fed,20,PROD007,50,Each
55fbbd48-d01b-4324-b20e-0506d4a762e5-10,55fbbd48-d01b-4324-b20e-0506d4a762e5,10,151afa82-c859-46c3-a168-c1fa3eec88a5-10,151afa82-c859-46c3-a168-c1fa3eec88a5,10,PROD007,440,Each
f3bfafee-b822-47ed-b562-92beab23ebba-10,f3bfafee-b822-47ed-b562-92beab23ebba,10,22f2328e-502d-4edb-9e57-a0b7af584397-10,22f2328e-502d-4edb-9e57-a0b7af584397,10,PROD003,240,Each
f3bfafee-b822-47ed-b562-92beab23ebba-20,f3bfafee-b822-47ed-b562-92beab23ebba,20,22f2328e-502d-4edb-9e57-a0b7af584397-20,22f2328e-502d-4edb-9e57-a0b7af584397,20,PROD005,190,Each
640caf76-66e6-465e-b702-d2215e045803-10,640caf76-66e6-465e-b702-d2215e045803,10,3ee4b0d3-1c1e-412c-a84d-b684fda1e76a-10,3ee4b0d3-1c1e-412c-a84d-b684fda1e76a,10,PROD006,380,Each
27889405-2915-4280-8fd8-c3c5ce4a0cb7-10,27889405-2915-4280-8fd8-c3c5ce4a0cb7,10,3ee4b0d3-1c1e-412c-a84d-b684fda1e76a-20,3ee4b0d3-1c1e-412c-a84d-b684fda1e76a,20,PROD004,440,Each
b1317790-79cb-4ebe-9139-e038986ed9b1-10,b1317790-79cb-4ebe-9139-e038986ed9b1,10,7edaee8b-9c62-4bf3-b4df-5734668e9219-10,7edaee8b-9c62-4bf3-b4df-5734668e9219,10,PROD001,220,Each
b1317790-79cb-4ebe-9139-e038986ed9b1-20,b1317790-79cb-4ebe-9139-e038986ed9b1,20,7edaee8b-9c62-4bf3-b4df-5734668e9219-20,7edaee8b-9c62-4bf3-b4df-5734668e9219,20,PROD005,320,Each
4b96bb3f-cdb2-4749-8af2-4c8f07b8be45-10,4b96bb3f-cdb2-4749-8af2-4c8f07b8be45,10,c1938e2c-df48-4182-88dd-9a402de97d43-10,c1938e2c-df48-4182-88dd-9a402de97d43,10,PROD007,220,Each
4b96bb3f-cdb2-4749-8af2-4c8f07b8be45-20,4b96bb3f-cdb2-4749-8af2-4c8f07b8be45,20,c1938e2c-df48-4182-88dd-9a402de97d43-20,c1938e2c-df48-4182-88dd-9a402de97d43,20,PROD008,230,Each
e53f785d-4ef1-4234-80b3-36442c4d8694-10,e53f785d-4ef1-4234-80b3-36442c4d8694,10,f340b807-a0d1-43b4-9542-7e79ec6670cc-10,f340b807-a0d1-43b4-9542-7e79ec6670cc,10,PROD002,74,Each
3b4ff6e0-02d9-45fb-9f1e-cd87980c0e09-10,3b4ff6e0-02d9-45fb-9f1e-cd87980c0e09,10,f340b807-a0d1-43b4-9542-7e79ec6670cc-10,f340b807-a0d1-43b4-9542-7e79ec6670cc,10,PROD002,106,Each
e4d4d389-5a2b-4218-a304-aa8fe000db42-10,e4d4d389-5a2b-4218-a304-aa8fe000db42,10,bbce2490-1472-40fd-8e44-fe33f2c5c71e-10,bbce2490-1472-40fd-8e44-fe33f2c5c71e,10,PROD005,400,Each
e4d4d389-5a2b-4218-a304-aa8fe000db42-20,e4d4d389-5a2b-4218-a304-aa8fe000db42,20,bbce2490-1472-40fd-8e44-fe33f2c5c71e-20,bbce2490-1472-40fd-8e44-fe33f2c5c71e,20,PROD002,370,Each
e4d4d389-5a2b-4218-a304-aa8fe000db42-30,e4d4d389-5a2b-4218-a304-aa8fe000db42,30,bbce2490-1472-40fd-8e44-fe33f2c5c71e-30,bbce2490-1472-40fd-8e44-fe33f2c5c71e,30,PROD007,430,Each
5bb30c22-5f6b-4a53-b307-40a528196316-10,5bb30c22-5f6b-4a53-b307-40a528196316,10,be72844a-1470-4764-aedc-50744e0ba409-10,be72844a-1470-4764-aedc-50744e0ba409,10,PROD007,470,Each
843430a0-0579-4eba-ba89-0bd2295dbc0e-10,843430a0-0579-4eba-ba89-0bd2295dbc0e,10,0d1f2eb1-9198-40d1-b93e-6bb67d184002-10,0d1f2eb1-9198-40d1-b93e-6bb67d184002,10,PROD003,150,Each
28d18300-0ccd-474a-ae18-8370adb9ea19-10,28d18300-0ccd-474a-ae18-8370adb9ea19,10,0d1f2eb1-9198-40d1-b93e-6bb67d184002-10,0d1f2eb1-9198-40d1-b93e-6bb67d184002,10,PROD003,190,Each
834328f9-776e-46c4-b523-861c19e5d515-10,834328f9-776e-46c4-b523-861c19e5d515,10,e3dcc47e-c4bb-4864-8631-c0362a7fbe1f-10,e3dcc47e-c4bb-4864-8631-c0362a7fbe1f,10,PROD001,460,Each
834328f9-776e-46c4-b523-861c19e5d515-20,834328f9-776e-46c4-b523-861c19e5d515,20,e3dcc47e-c4bb-4864-8631-c0362a7fbe1f-20,e3dcc47e-c4bb-4864-8631-c0362a7fbe1f,20,PROD005,90,Each
834328f9-776e-46c4-b523-861c19e5d515-30,834328f9-776e-46c4-b523-861c19e5d515,30,e3dcc47e-c4bb-4864-8631-c0362a7fbe1f-30,e3dcc47e-c4bb-4864-8631-c0362a7fbe1f,30,PROD007,230,Each
7d4d4a39-9c2c-4e27-8ffb-f0db85cecba2-10,7d4d4a39-9c2c-4e27-8ffb-f0db85cecba2,10,31e8454a-b39f-49c6-bce8-ea56997db230-10,31e8454a-b39f-49c6-bce8-ea56997db230,10,PROD007,490,Each
7d4d4a39-9c2c-4e27-8ffb-f0db85cecba2-20,7d4d4a39-9c2c-4e27-8ffb-f0db85cecba2,20,31e8454a-b39f-49c6-bce8-ea56997db230-20,31e8454a-b39f-49c6-bce8-ea56997db230,20,PROD006,500,Each
7d4d4a39-9c2c-4e27-8ffb-f0db85cecba2-30,7d4d4a39-9c2c-4e27-8ffb-f0db85cecba2,30,31e8454a-b39f-49c6-bce8-ea56997db230-30,31e8454a-b39f-49c6-bce8-ea56997db230,30,PROD004,460,Each
97d7b85f-22d7-4d44-89ef-92f8b4c7026a-10,97d7b85f-22d7-4d44-89ef-92f8b4c7026a,10,a58c0b50-96e5-45c5-a933-0d7df7907766-20,a58c0b50-96e5-45c5-a933-0d7df7907766,20,PROD004,160,Each
092932b9-3c43-4519-92b8-99cdb4552c9e-10,092932b9-3c43-4519-92b8-99cdb4552c9e,10,a58c0b50-96e5-45c5-a933-0d7df7907766-10,a58c0b50-96e5-45c5-a933-0d7df7907766,10,PROD005,400,Each
092932b9-3c43-4519-92b8-99cdb4552c9e-20,092932b9-3c43-4519-92b8-99cdb4552c9e,20,a58c0b50-96e5-45c5-a933-0d7df7907766-30,a58c0b50-96e5-45c5-a933-0d7df7907766,30,PROD001,320,Each
57f17a39-896b-410b-98ff-631c742a18c2-10,57f17a39-896b-410b-98ff-631c742a18c2,10,8f4b6233-cc77-4763-abe8-ba7d431fb44a-10,8f4b6233-cc77-4763-abe8-ba7d431fb44a,10,PROD006,190,Each
57f17a39-896b-410b-98ff-631c742a18c2-20,57f17a39-896b-410b-98ff-631c742a18c2,20,8f4b6233-cc77-4763-abe8-ba7d431fb44a-20,8f4b6233-cc77-4763-abe8-ba7d431fb44a,20,PROD004,240,Each
57f17a39-896b-410b-98ff-631c742a18c2-30,57f17a39-896b-410b-98ff-631c742a18c2,30,8f4b6233-cc77-4763-abe8-ba7d431fb44a-30,8f4b6233-cc77-4763-abe8-ba7d431fb44a,30,PROD007,170,Each
e66a3177-73a9-49a0-ada5-be7f230b9552-10,e66a3177-73a9-49a0-ada5-be7f230b9552,10,7e71d0e6-abed-4e80-92f0-0bf55b2023a1-10,7e71d0e6-abed-4e80-92f0-0bf55b2023a1,10,PROD003,100,Each
e66a3177-73a9-49a0-ada5-be7f230b9552-20,e66a3177-73a9-49a0-ada5-be7f230b9552,20,7e71d0e6-abed-4e80-92f0-0bf55b2023a1-20,7e71d0e6-abed-4e80-92f0-0bf55b2023a1,20,PROD007,240,Each
e66a3177-73a9-49a0-ada5-be7f230b9552-30,e66a3177-73a9-49a0-ada5-be7f230b9552,30,7e71d0e6-abed-4e80-92f0-0bf55b2023a1-30,7e71d0e6-abed-4e80-92f0-0bf55b2023a1,30,PROD004,140,Each
db5ef58d-92f0-41fa-aff4-5daa491aea4e-10,db5ef58d-92f0-41fa-aff4-5daa491aea4e,10,b260d287-30b5-4f2a-b020-755a10a30450-10,b260d287-30b5-4f2a-b020-755a10a30450,10,PROD001,64,Each
ad5c38f4-0c79-4d29-a0af-edd4c02e6091-10,ad5c38f4-0c79-4d29-a0af-edd4c02e6091,10,b260d287-30b5-4f2a-b020-755a10a30450-10,b260d287-30b5-4f2a-b020-755a10a30450,10,PROD001,86,Each
0d1e6c11-4d69-4c3f-8d59-3f4a76a1a336-10,0d1e6c11-4d69-4c3f-8d59-3f4a76a1a336,10,0397c7e4-dbdd-422d-b1f9-4d77a3575652-10,0397c7e4-dbdd-422d-b1f9-4d77a3575652,10,PROD003,490,Each
2ff755f0-837d-4057-8b4e-4ed34ef475fe-10,2ff755f0-837d-4057-8b4e-4ed34ef475fe,10,e1b72d26-6cee-4e67-815f-60f11ceea993-10,e1b72d26-6cee-4e67-815f-60f11ceea993,10,PROD003,100,Each
2ff755f0-837d-4057-8b4e-4ed34ef475fe-20,2ff755f0-837d-4057-8b4e-4ed34ef475fe,20,e1b72d26-6cee-4e67-815f-60f11ceea993-20,e1b72d26-6cee-4e67-815f-60f11ceea993,20,PROD004,450,Each
5c7ddd99-7d03-4b82-8104-a97bf6de00a9-10,5c7ddd99-7d03-4b82-8104-a97bf6de00a9,10,8c161fd7-c736-4d6e-af16-ced8ad00c0fa-20,8c161fd7-c736-4d6e-af16-ced8ad00c0fa,20,PROD007,300,Each
d997101b-50cb-448b-8f6d-086f0c92ba2c-10,d997101b-50cb-448b-8f6d-086f0c92ba2c,10,8c161fd7-c736-4d6e-af16-ced8ad00c0fa-10,8c161fd7-c736-4d6e-af16-ced8ad00c0fa,10,PROD002,180,Each
3a5f8423-b74b-4638-bd6d-852f6450662d-10,3a5f8423-b74b-4638-bd6d-852f6450662d,10,2e404ae3-100b-44a0-b262-cd10f95b9cf0-10,2e404ae3-100b-44a0-b262-cd10f95b9cf0,10,PROD006,310,Each
3a5f8423-b74b-4638-bd6d-852f6450662d-20,3a5f8423-b74b-4638-bd6d-852f6450662d,20,2e404ae3-100b-44a0-b262-cd10f95b9cf0-20,2e404ae3-100b-44a0-b262-cd10f95b9cf0,20,PROD004,350,Each
3a5f8423-b74b-4638-bd6d-852f6450662d-30,3a5f8423-b74b-4638-bd6d-852f6450662d,30,2e404ae3-100b-44a0-b262-cd10f95b9cf0-30,2e404ae3-100b-44a0-b262-cd10f95b9cf0,30,PROD007,210,Each
4df0ed21-6323-4576-ad8f-7c6dc8861ec2-10,4df0ed21-6323-4576-ad8f-7c6dc8861ec2,10,bbc3351e-674d-48aa-8b10-53f011961100-10,bbc3351e-674d-48aa-8b10-53f011961100,10,PROD002,310,Each
4df0ed21-6323-4576-ad8f-7c6dc8861ec2-20,4df0ed21-6323-4576-ad8f-7c6dc8861ec2,20,bbc3351e-674d-48aa-8b10-53f011961100-20,bbc3351e-674d-48aa-8b10-53f011961100,20,PROD004,360,Each
5392139f-fa1a-4b36-8662-9028824cd02f-10,5392139f-fa1a-4b36-8662-9028824cd02f,10,47ec541c-dfae-451f-9a77-4cd6b30959d6-10,47ec541c-dfae-451f-9a77-4cd6b30959d6,10,PROD007,93,Each
5e2d9328-52a9-4291-bb75-89ce6dc28b7f-10,5e2d9328-52a9-4291-bb75-89ce6dc28b7f,10,47ec541c-dfae-451f-9a77-4cd6b30959d6-10,47ec541c-dfae-451f-9a77-4cd6b30959d6,10,PROD007,97,Each
85e9cc44-b5b5-4abc-8798-a42a87dc2611-10,85e9cc44-b5b5-4abc-8798-a42a87dc2611,10,fe952ab4-3319-4b0d-99ae-2e828fbe4d28-10,fe952ab4-3319-4b0d-99ae-2e828fbe4d28,10,PROD007,330,Each
85e9cc44-b5b5-4abc-8798-a42a87dc2611-20,85e9cc44-b5b5-4abc-8798-a42a87dc2611,20,fe952ab4-3319-4b0d-99ae-2e828fbe4d28-20,fe952ab4-3319-4b0d-99ae-2e828fbe4d28,20,PROD001,480,Each
85e9cc44-b5b5-4abc-8798-a42a87dc2611-30,85e9cc44-b5b5-4abc-8798-a42a87dc2611,30,fe952ab4-3319-4b0d-99ae-2e828fbe4d28-30,fe952ab4-3319-4b0d-99ae-2e828fbe4d28,30,PROD008,130,Each
b60d65c5-858a-446d-b919-637b5479c759-10,b60d65c5-858a-446d-b919-637b5479c759,10,9e163d3b-4cf9-4cb2-bb94-1e21be36dccf-10,9e163d3b-4cf9-4cb2-bb94-1e21be36dccf,10,PROD001,260,Each
b60d65c5-858a-446d-b919-637b5479c759-20,b60d65c5-858a-446d-b919-637b5479c759,20,9e163d3b-4cf9-4cb2-bb94-1e21be36dccf-20,9e163d3b-4cf9-4cb2-bb94-1e21be36dccf,20,PROD002,50,Each
b60d65c5-858a-446d-b919-637b5479c759-30,b60d65c5-858a-446d-b919-637b5479c759,30,9e163d3b-4cf9-4cb2-bb94-1e21be36dccf-30,9e163d3b-4cf9-4cb2-bb94-1e21be36dccf,30,PROD007,430,Each
4245b3ed-0bda-4b7d-b6b8-91e07d937011-10,4245b3ed-0bda-4b7d-b6b8-91e07d937011,10,7c958d7c-98cb-47e5-aee0-f661beb54edb-10,7c958d7c-98cb-47e5-aee0-f661beb54edb,10,PROD006,29,Each
cc7cbf84-61e7-4b61-a783-e6ffbb90638a-10,cc7cbf84-61e7-4b61-a783-e6ffbb90638a,10,7c958d7c-98cb-47e5-aee0-f661beb54edb-10,7c958d7c-98cb-47e5-aee0-f661beb54edb,10,PROD006,31,Each
3a1b6901-dc55-45d0-944f-96e83f6095dd-10,3a1b6901-dc55-45d0-944f-96e83f6095dd,10,37b675de-ea82-4d9b-a3e7-e106666b6f2a-10,37b675de-ea82-4d9b-a3e7-e106666b6f2a,10,PROD007,130,Each
3a1b6901-dc55-45d0-944f-96e83f6095dd-20,3a1b6901-dc55-45d0-944f-96e83f6095dd,20,37b675de-ea82-4d9b-a3e7-e106666b6f2a-20,37b675de-ea82-4d9b-a3e7-e106666b6f2a,20,PROD005,340,Each
f43fed91-7776-40b1-b1a7-55da82b097da-10,f43fed91-7776-40b1-b1a7-55da82b097da,10,14d650c6-24a2-4cc7-9da5-88f5f4c4f433-10,14d650c6-24a2-4cc7-9da5-88f5f4c4f433,10,PROD009,300,Each
7158c3c1-e355-4b36-af34-a7b905e6201a-10,7158c3c1-e355-4b36-af34-a7b905e6201a,10,2569cd0f-ee6c-4192-8a00-32a232ec698c-20,2569cd0f-ee6c-4192-8a00-32a232ec698c,20,PROD003,430,Each
ca6cc425-09b3-4b07-a3ff-d9b304fcb4ff-10,ca6cc425-09b3-4b07-a3ff-d9b304fcb4ff,10,2569cd0f-ee6c-4192-8a00-32a232ec698c-10,2569cd0f-ee6c-4192-8a00-32a232ec698c,10,PROD004,160,Each
ca6cc425-09b3-4b07-a3ff-d9b304fcb4ff-20,ca6cc425-09b3-4b07-a3ff-d9b304fcb4ff,20,2569cd0f-ee6c-4192-8a00-32a232ec698c-30,2569cd0f-ee6c-4192-8a00-32a232ec698c,30,PROD001,480,Each
00c32091-68a5-4b8a-9566-211936eccf88-10,00c32091-68a5-4b8a-9566-211936eccf88,10,63b1af85-c99c-4a91-a6fe-b581570b4265-10,63b1af85-c99c-4a91-a6fe-b581570b4265,10,PROD006,290,Each
00c32091-68a5-4b8a-9566-211936eccf88-20,00c32091-68a5-4b8a-9566-211936eccf88,20,63b1af85-c99c-4a91-a6fe-b581570b4265-20,63b1af85-c99c-4a91-a6fe-b581570b4265,20,PROD008,260,Each
00c32091-68a5-4b8a-9566-211936eccf88-30,00c32091-68a5-4b8a-9566-211936eccf88,30,63b1af85-c99c-4a91-a6fe-b581570b4265-30,63b1af85-c99c-4a91-a6fe-b581570b4265,30,PROD001,190,Each
85503707-6851-4fe2-a081-1c319c0bcca3-10,85503707-6851-4fe2-a081-1c319c0bcca3,10,851449eb-a4a1-4da1-a006-a9a9e13fc6d2-10,851449eb-a4a1-4da1-a006-a9a9e13fc6d2,10,PROD007,270,Each
d3e1ad70-6e71-4a9f-a20f-2a38415e0d4b-10,d3e1ad70-6e71-4a9f-a20f-2a38415e0d4b,10,30a33409-844d-43ba-bde0-2c5006b493a0-20,30a33409-844d-43ba-bde0-2c5006b493a0,20,PROD003,180,Each
8d284b26-10da-4020-ad73-340624dfbda1-10,8d284b26-10da-4020-ad73-340624dfbda1,10,30a33409-844d-43ba-bde0-2c5006b493a0-10,30a33409-844d-43ba-bde0-2c5006b493a0,10,PROD007,500,Each
81616ed7-0d72-42e9-9db7-3a5eeeab536d-10,81616ed7-0d72-42e9-9db7-3a5eeeab536d,10,a8d6e85c-fced-4838-90a4-ed452555c219-10,a8d6e85c-fced-4838-90a4-ed452555c219,10,PROD001,140,Each
81616ed7-0d72-42e9-9db7-3a5eeeab536d-20,81616ed7-0d72-42e9-9db7-3a5eeeab536d,20,a8d6e85c-fced-4838-90a4-ed452555c219-20,a8d6e85c-fced-4838-90a4-ed452555c219,20,PROD009,70,Each
379e44ef-ded9-4f72-97c1-286761d3de52-10,379e44ef-ded9-4f72-97c1-286761d3de52,10,2aa6d402-fa3b-4e26-85a9-49c473b01825-10,2aa6d402-fa3b-4e26-85a9-49c473b01825,10,PROD002,110,Each
489a61f5-e0a0-4204-93ec-3b881deba7bf-10,489a61f5-e0a0-4204-93ec-3b881deba7bf,10,8fdf47c1-c705-4705-924f-bc1c4d668511-10,8fdf47c1-c705-4705-924f-bc1c4d668511,10,PROD001,73,Each
