id,siteLocationId,ProductId,Quantity,quantityUom,expirationDate
62a8fc46-91e8-4f4b-a05d-813efe0fdc4a,LOC-WARE-004,PART003-1,70,Each,
c00277a2-3196-44d3-b3f8-6b193682a7c0,LOC-WARE-004,PROD002,330,Each,
77c56fdf-a591-44a8-b0c1-1e94421525fe,LOC-WARE-003,PART006,310,Each,
e97c1e96-9dc8-42a5-a5db-7efdf27771a0,LOC-WARE-003,PART003-3,420,Each,
5f44c136-0552-4f28-a1a0-89114e73ca78,LOC-WARE-003,PROD004,240,Each,
9dcef32a-61bd-4353-9b5f-11a4851f2991,LOC-WARE-004,PROD001,250,Each,
f16651b5-e242-4f1e-b6cb-eb08b6df89ea,LOC-WARE-003,PART001,440,Each,
ff3f1b71-35e3-40a1-a64c-99107c6558c8,LOC-WARE-003,PART006,130,Each,
e7eebd63-7883-478f-a051-81f0227eb341,LOC-WARE-004,PART003-3,330,Each,
541a37b7-a603-433c-9490-c35da08d38a5,LOC-WARE-004,PART004,130,Each,
172a5716-7b84-4c8b-b6de-036926f546b0,LOC-WARE-003,PROD002,350,Each,
4c829a67-0547-4540-b876-0a4008921754,LOC-WARE-004,PROD006,130,Each,
02b6694e-1b49-40b8-8721-98feb2d0db54,LOC-WARE-004,PROD003,250,Each,
95a627fc-f968-4951-b99d-4288d3cee3c9,LOC-WARE-003,PART003-1,200,Each,
e305a675-81f8-48c6-9575-f9390a0438c9,LOC-WARE-003,PROD002,290,Each,
515ae668-f7fc-4427-b14b-c2293f410e1b,LOC-WARE-004,PART005,430,Each,
ad1eef3b-ee33-46ae-a975-3d22e7995e59,LOC-WARE-004,PROD005,260,Each,
8fb6cca9-9af2-4b27-86be-378a89c1b4e3,LOC-WARE-003,PART005,380,Each,
87783559-5ae3-4fe6-958f-4ced945c07af,LOC-WARE-004,PROD001,420,Each,
1ce74d20-557e-4684-a5de-417f41876696,LOC-WARE-004,PROD005,290,Each,
98a536d5-1039-42a1-b745-518af3eef5de,LOC-WARE-004,PROD007,380,Each,
9e7571a3-2cfc-47a5-a977-27bd20b7a34b,LOC-WARE-004,PART004,190,Each,
4dafc052-4af7-4cb9-872e-a7035395be68,LOC-WARE-004,PROD006,190,Each,
b9197a9b-b4aa-441a-8d40-1d9e8eac80d0,LOC-WARE-003,PART003-2,460,Each,
9e37734d-ff0a-4df5-b165-0462ac1d3e2c,LOC-WARE-003,PROD008,120,Each,
2c02e0aa-ffca-4b3c-b0b6-13919e9685b3,LOC-WARE-003,PART003,290,Each,
cd06611d-176d-4e15-aff8-9676f9fc74c7,LOC-WARE-004,PROD006,200,Each,
60187623-c0be-4b0e-b9a6-8704297d2bb4,LOC-WARE-003,PROD004,100,Each,
696d4b29-fbb7-46c2-a8c4-5d0724f1344d,LOC-WARE-003,PROD004,60,Each,
72b3b3eb-6c5e-497c-ac41-efeec1666953,LOC-WARE-003,PROD001,400,Each,
a072d045-a72d-489c-9f73-82bc2652f8a3,LOC-WARE-003,PART003,370,Each,
ba09545e-6abf-4267-9f72-95ce18ce981d,LOC-WARE-004,PROD008,210,Each,
5f03f0f4-21c2-44e4-8f09-7219e568ee77,LOC-WARE-004,PROD005,380,Each,
52047020-5b5f-4934-99bd-caf331e91d54,LOC-WARE-003,PART002,380,Each,
81310a97-f994-48b9-acc0-2fa5b7aece03,LOC-WARE-004,PROD005,80,Each,
f3b11f0e-698e-4aa7-bec9-0485cba1c2ea,LOC-WARE-003,PROD007,460,Each,
d50d9c44-8c9f-45c6-a160-a366bdbb306e,LOC-WARE-003,PART003-2,470,Each,
65ee352c-accb-49c3-8696-024755ed9f08,LOC-WARE-003,PART003-1,70,Each,
638169c4-7a25-417c-8e31-7a1dfda48f4a,LOC-WARE-004,PART003-1,500,Each,
8582e096-d422-4897-a727-3499f2716523,LOC-WARE-003,PART003,230,Each,
006388de-c6bf-474c-b82e-24f2c47cdc0a,LOC-WARE-004,PROD006,60,Each,
831fd6d7-1110-4220-8927-925eb2aaa103,LOC-WARE-003,PART003-1,280,Each,
9b72462a-34e4-4656-b773-b6fedc1871c5,LOC-WARE-004,PART004,460,Each,
a2756d4f-d8d9-4e93-8e3c-22b8b0de2772,LOC-WARE-003,PROD004,500,Each,
40a2043a-08b5-4428-9cf5-931c4de2d368,LOC-WARE-004,PART002,390,Each,
467f0c1f-65ad-4164-99c8-ba9f4c742425,LOC-WARE-003,PART003,360,Each,
49833c7f-eaa2-4331-8516-957b3c2127a2,LOC-WARE-004,PROD001,330,Each,
a807eebe-433b-4442-9463-8c077146cb68,LOC-WARE-004,PART003-3,340,Each,
5e831435-ad93-4b58-999a-2edec7b803de,LOC-WARE-004,PROD005,60,Each,
ba88f247-21a3-493e-831a-737bc6f4facc,LOC-WARE-003,PART002,130,Each,
5fd468b5-3d0f-4c0b-aa74-9673d533e10c,LOC-WARE-003,PART002,270,Each,
be23d1b0-bec3-4c68-8ff5-cb3dacdb465a,LOC-WARE-004,PART006,260,Each,
117b02fd-1879-41db-a297-4206424a99aa,LOC-WARE-004,PROD009,200,Each,
e9594dc9-7a16-49f5-923f-d72ca5ce5110,LOC-WARE-003,PROD005,130,Each,
336acf56-638d-4665-957b-a21d270a2b69,LOC-WARE-003,PROD001,460,Each,
c061e6d7-7401-4518-9d21-51d7b481be85,LOC-WARE-004,PROD008,220,Each,
8c81e54d-f80d-4772-8d1a-0c698a7cd533,LOC-WARE-004,PROD008,200,Each,
cac8707c-b55c-4c49-b9fb-56d0322f51fc,LOC-WARE-003,PROD005,210,Each,
1a8e478a-5ba1-4308-8d58-6212456ec7fc,LOC-WARE-004,PART003,150,Each,
ef04f609-a279-4f64-a61d-1de97175bb6a,LOC-WARE-003,PROD004,70,Each,
b85239c1-202a-4d44-a00c-bccff1a85e5c,LOC-WARE-004,PROD005,60,Each,
ed5ebe9c-19c9-46eb-8927-0408f05f0eb8,LOC-WARE-003,PART004,490,Each,
614a1c33-d06f-4246-9e6a-792a8bac1914,LOC-WARE-004,PART005,490,Each,
20da4bfb-e1b4-4b03-a808-c98da6bd0c45,LOC-WARE-003,PROD001,370,Each,
6780a18c-cd26-4f40-9064-d0a75177af08,LOC-WARE-004,PROD004,170,Each,
7459c06c-d0ff-49ad-a4a9-9c9e72b2d919,LOC-WARE-004,PROD002,350,Each,
204cd90b-560c-4c4e-8763-7197ae850a90,LOC-WARE-004,PROD001,180,Each,
1e50336b-c073-4f74-aec4-c61f4c075c72,LOC-WARE-004,PART003-2,160,Each,
9355c967-3e63-473f-9374-a4fde96ce2e6,LOC-WARE-003,PROD001,150,Each,
449d1dfa-5bac-48b0-a044-40d5e8f171c4,LOC-WARE-004,PROD009,80,Each,
0a6b9bbb-f3f4-45b7-97c5-ddb226c76327,LOC-WARE-003,PROD003,210,Each,
9d6b7d6d-69a2-446b-8f0f-79e348c49cc5,LOC-WARE-004,PROD009,310,Each,
359b2892-27a3-4d2d-9b34-8c26049f748a,LOC-WARE-003,PROD005,140,Each,
27593f36-855c-478d-a9f5-8611b1c988b9,LOC-WARE-003,PROD001,390,Each,
45d15ac6-8e53-4a03-aecd-70843aad78d8,LOC-WARE-003,PROD004,140,Each,
57fc3e81-b452-42d7-a597-bed9707b0ecc,LOC-WARE-004,PROD003,480,Each,
07e572e8-db0d-4051-8a5a-9060263249b0,LOC-WARE-004,PROD004,260,Each,
3ef78447-d276-42b4-8fb1-5ddf2ec6cef8,LOC-WARE-003,PROD003,90,Each,
f96e0903-a776-40e2-85f2-a8d4a969814a,LOC-WARE-003,PROD001,190,Each,
7557511f-e05c-4e80-8869-54b0795b7857,LOC-WARE-004,PROD006,250,Each,
c16cac9f-8bf1-4b2f-849c-e0cb02bf51a0,LOC-WARE-004,PROD004,210,Each,
f5d65527-8f63-4a73-8963-16dd959acbd0,LOC-WARE-004,PART005,260,Each,
47cd5af3-510a-4a8d-a1f0-87f912236f5f,LOC-WARE-003,PROD008,480,Each,
2da53849-6786-4c31-803d-dfc57a360d47,LOC-WARE-003,PROD009,320,Each,
66437c3e-32d1-461a-89de-5a5759b8df8f,LOC-WARE-004,PART003-2,410,Each,
288758fd-7a4b-47d2-8196-d589b0fbad87,LOC-WARE-004,PART003-2,50,Each,
d275854e-9461-4ea0-a84f-455351fce10a,LOC-WARE-003,PART002,360,Each,
0bdaf585-a692-4bb8-b7b0-c1df1a71559d,LOC-WARE-004,PROD007,200,Each,
98e2a519-4c8c-41a5-8ff8-04daeb3f5525,LOC-WARE-004,PROD004,60,Each,
3cfffb59-c313-413d-b796-75c8dabded51,LOC-WARE-004,PART003,180,Each,
66131fc5-1843-4aa4-9f5d-8872755c9540,LOC-WARE-004,PART003-2,110,Each,
4650f388-a471-4830-ab82-9859039e516e,LOC-WARE-003,PROD004,360,Each,
5180c3ca-41a7-4156-b7fa-145e625c30d5,LOC-WARE-003,PROD001,500,Each,
3a2b90f5-40d8-43fb-9ba7-662ed12af450,LOC-WARE-004,PROD005,370,Each,
2b565852-2dc8-4cf9-b8f5-d6ac4cf4c21b,LOC-WARE-004,PART006,190,Each,
69c9f3c5-3999-4529-aeab-124c55e45697,LOC-WARE-003,PROD005,410,Each,
c09efb7d-15fe-4418-ad17-a2d7d03468ad,LOC-WARE-004,PROD009,180,Each,
1ec8fb7b-5c86-4cc2-9cbe-ed7ee88b1e22,LOC-WARE-003,PROD007,410,Each,
cd27d38d-ed51-407e-8a72-48bd95d0d8b4,LOC-WARE-004,PROD005,110,Each,
158c9b4a-09f7-4a19-98b3-c26b536b8f4f,LOC-WARE-004,PART003-1,270,Each,
c11c16f0-b680-48ec-bc99-7921b5c75841,LOC-WARE-003,PART003-3,400,Each,
5d4c5244-dd4d-414d-b622-9e3799e57fce,LOC-WARE-004,PART003,50,Each,
26d3588e-d615-4047-a114-b6287ad5d6d1,LOC-WARE-004,PART005,460,Each,
a129c5d0-0019-439d-bba4-856d0cf5b349,LOC-WARE-003,PART002,470,Each,
1c63042f-3c25-42f8-aa4a-f7db143d9871,LOC-WARE-004,PART002,320,Each,
a58ae45c-a428-4f96-af8a-1e9fa4643e99,LOC-WARE-004,PROD009,50,Each,
3445917d-bc33-4cfc-827f-b3cafaa173ee,LOC-WARE-004,PART004,500,Each,
4bc819aa-d964-4c4f-b28b-ea09b4bc0cbf,LOC-WARE-004,PART006,120,Each,
32eb1965-30c1-409c-b627-8686931a8fc2,LOC-WARE-004,PROD006,250,Each,
a1e2df40-af2f-4375-ac49-46aa63d3c742,LOC-WARE-003,PART003,160,Each,
184eddb3-6641-4377-b907-c44ce69ebb0f,LOC-WARE-004,PART003-3,100,Each,
e01190b0-7d9d-4438-aa98-50e9d50bfefa,LOC-WARE-003,PART003-1,310,Each,
bbfab56b-7d2c-4895-9724-9b2e6c6030d2,LOC-WARE-004,PART001,150,Each,
e90333d9-4dfe-4e41-aa28-2ed8fc2f91ea,LOC-WARE-003,PART002,470,Each,
81bda7ef-d6e2-46e1-88cd-7ef957654aeb,LOC-WARE-003,PROD003,90,Each,
50087206-1ac8-4638-a860-7406fbfe511e,LOC-WARE-004,PROD005,500,Each,
5c726c4c-cbb0-4b67-8598-9472d072daa8,LOC-WARE-004,PART001,350,Each,
192dd255-841c-4afd-9c55-7ba88ebef683,LOC-WARE-004,PART006,210,Each,
a71ef310-023c-4de9-afdb-1607b5ccfed8,LOC-WARE-003,PART006,230,Each,
63a3c5da-4880-4da0-979f-176e7ece33e2,LOC-WARE-004,PROD002,480,Each,
1df8cdfc-7505-419e-aa16-8aa4524de6b5,LOC-WARE-004,PART005,360,Each,
808c57dc-7e77-4122-8ab6-566bcc0ff1c8,LOC-WARE-003,PART002,110,Each,
81673ff0-4998-4bad-ab68-5d4d9fab80e0,LOC-WARE-004,PART005,460,Each,
4b9936f7-e0c5-4bd8-9144-987ef87072df,LOC-WARE-003,PART002,440,Each,
83459c69-6364-4633-b6bf-a66b52e3b205,LOC-WARE-003,PROD001,380,Each,
eafca42b-bc51-47b2-bf00-cc9fc568514b,LOC-WARE-003,PROD004,60,Each,
da3c388a-aae8-460d-80b7-29ecca80ff3e,LOC-WARE-004,PART002,260,Each,
b31b29ed-6cf2-434e-b972-8bd8ec7e87f7,LOC-WARE-004,PROD009,280,Each,
6013a2ec-0304-47de-9616-e6f9b1ec0beb,LOC-WARE-004,PART001,490,Each,
cc106b55-40a2-487c-bfec-07b204a2c76d,LOC-WARE-004,PROD006,360,Each,
21583ad9-47ea-46d5-bdef-6285589cde0b,LOC-WARE-004,PROD008,490,Each,
3afe5202-a131-4a5e-9b2c-791df35be830,LOC-WARE-003,PROD002,100,Each,
aec37500-e094-47c7-a609-5c6de24262a0,LOC-WARE-003,PART005,100,Each,
fca8b3fc-b104-4d6b-816e-f5ca610f6f58,LOC-WARE-004,PROD001,460,Each,
d60d2689-c52b-4849-bffe-90f6f9221b94,LOC-WARE-004,PART001,390,Each,
4b8b24bc-5554-4174-8bd2-4b08c924afcd,LOC-WARE-003,PROD006,90,Each,
d61d79ce-b225-4bb8-8aaf-3091eb3a1e11,LOC-WARE-003,PROD007,310,Each,
331f2340-cd28-49c6-929c-904711f7df88,LOC-WARE-004,PROD009,200,Each,
cfa087c2-9385-424c-9844-b5d1a3d1d98c,LOC-WARE-004,PART006,400,Each,
680b02af-bcc0-47b2-a700-a9b3d3d41b1d,LOC-WARE-004,PROD002,260,Each,
e35305e1-b9e1-4fdb-af5a-d7440ba04802,LOC-WARE-004,PROD002,310,Each,
aca8e3ec-fa90-4673-ace7-34c335bb0e73,LOC-WARE-004,PROD003,270,Each,
a90f26ee-430c-48a7-aa91-8970cd41ec9d,LOC-WARE-003,PART002,390,Each,
4d505f5e-d483-4c95-9ee5-193bc9ee38d4,LOC-WARE-003,PROD001,100,Each,
b487565c-3928-4e42-adb5-582e31f9551c,LOC-WARE-003,PART005,100,Each,
9e671083-a91c-4a2d-a222-f17cae1c592c,LOC-WARE-004,PROD007,500,Each,
914d7134-275e-4906-9682-a9c12bad5654,LOC-WARE-004,PROD008,470,Each,
c92538f2-cca4-48eb-ab27-ec9bc3e1ff16,LOC-WARE-004,PROD002,480,Each,
d49cef72-6e36-49c3-a2c2-7ccaaa6d0f22,LOC-WARE-003,PART003-1,280,Each,
57002eb2-4bbd-4f25-b1b3-0779cf451192,LOC-WARE-003,PROD001,60,Each,
60e88d0c-c598-44e3-a71e-251167d63f64,LOC-WARE-003,PART005,400,Each,
20f6a375-c53d-4b14-98e6-f1c952ecb359,LOC-WARE-004,PART003-2,120,Each,
0b638794-abea-4ed6-b81c-8d7dae045bc9,LOC-WARE-003,PROD003,100,Each,
ce4aaaaf-6464-4f70-8b59-4bc04b4da156,LOC-WARE-003,PROD008,450,Each,
69c50bd1-7314-4b1d-a4af-84db6fbda7dc,LOC-WARE-003,PROD002,160,Each,
afa93d2c-fdfd-4a86-afca-f9c37b276f1c,LOC-WARE-003,PROD005,60,Each,
fbdbca02-2e95-40bd-a1c3-5482c5e4efab,LOC-WARE-004,PROD002,330,Each,
0a431551-a751-4921-88a8-34fc8d7e6678,LOC-WARE-004,PART002,140,Each,
c65b6baa-7007-430d-801b-e1f3e83f45f3,LOC-WARE-004,PART005,220,Each,
4ab1a14f-694a-45e8-b22c-ad6b9c057226,LOC-WARE-004,PART006,230,Each,
6dc4b7c3-0fb9-4f72-a422-633e195dd91a,LOC-WARE-003,PART006,500,Each,
6f5b93e7-748c-4e1a-bdb0-fa2e67140a7b,LOC-WARE-003,PROD003,180,Each,
11ca6cc1-2af7-466b-bb29-2f7a15a13907,LOC-WARE-003,PART001,170,Each,
d9b50c6c-12ee-4b52-a36f-f1906ad7431f,LOC-WARE-003,PART003-1,480,Each,
ea3d402c-e74c-4b39-8c05-f82f574d4e42,LOC-WARE-004,PROD008,190,Each,
af971623-9443-4990-b64a-b094e1a12452,LOC-WARE-003,PART003-1,450,Each,
2c029e43-174e-406d-9e84-bad58b621a7d,LOC-WARE-003,PART001,430,Each,
c72ae9f5-3ff8-4fd0-ab29-22b7ef7a269c,LOC-WARE-003,PROD006,60,Each,
c59eef9f-1e59-45f4-9e19-b000832788e4,LOC-WARE-003,PROD006,370,Each,
f2a32e86-99b1-4a48-9883-9879995e5059,LOC-WARE-004,PART006,50,Each,
70aa22f9-8108-4e21-8700-7689972aca17,LOC-WARE-003,PART003-3,500,Each,
b060c994-d1cb-4221-be02-8170b1be2195,LOC-WARE-003,PART003-2,110,Each,
161bb182-1e0b-4136-bf94-e097872296bf,LOC-WARE-003,PROD002,380,Each,
cc32ff8b-0aa2-490d-9b5d-8b46799949c3,LOC-WARE-003,PART005,150,Each,
781b2151-2e03-465c-9091-c1999e92881d,LOC-WARE-003,PART003-2,170,Each,
68f39073-aa5d-407a-9b8d-ac9d8f732d48,LOC-WARE-003,PART005,120,Each,
31a6532e-7a05-4619-8e37-46d6a304c835,LOC-WARE-003,PART005,270,Each,
ec9e0806-5bc9-40da-a9ab-664407d64cc5,LOC-WARE-004,PART005,310,Each,
b08eca88-c0a5-48ee-be00-dda337db21bf,LOC-WARE-004,PART002,450,Each,
2ac213e4-6f25-4112-a308-06d2efec79b5,LOC-WARE-004,PART003-2,100,Each,
fd7148e5-1b65-4927-8129-cd34f151fd5b,LOC-WARE-003,PART004,420,Each,
e5df10aa-109e-4c01-9f14-05859d8cae0f,LOC-WARE-004,PROD008,120,Each,
678ef45a-d846-4823-b1a3-9334ce0c65e4,LOC-WARE-004,PROD004,160,Each,
87d7f47b-715e-45ed-86c1-b99f70424bae,LOC-WARE-003,PROD002,180,Each,
c002503f-d62a-4e67-801d-cc86dd30b8f8,LOC-WARE-004,PART006,190,Each,
1743cc86-be3a-4272-9723-3c5bfe17c984,LOC-WARE-004,PROD001,380,Each,
dca835b9-6746-4dfc-a7d8-81ed07663379,LOC-WARE-004,PROD003,320,Each,
a03bf928-3253-4e30-bb1f-73d161eb7fbb,LOC-WARE-004,PROD001,120,Each,
41766af5-4e63-461c-a083-446372dd3fda,LOC-WARE-003,PART004,420,Each,
930d5c26-9694-4a35-9647-836300c324c9,LOC-WARE-004,PROD003,410,Each,
8b49d297-8c70-4bcf-8661-ff72b50a68e3,LOC-WARE-004,PART005,320,Each,
5f2fd189-a5bb-4c03-8835-5119fbe3b296,LOC-WARE-003,PROD004,220,Each,
2a889993-56e3-4bc6-b84b-9f055e48aed3,LOC-WARE-003,PROD007,360,Each,
6e8c9aea-b06c-4783-b25e-71874360f761,LOC-WARE-004,PROD003,50,Each,
651e99a4-c099-4bd6-8852-d17d586cd4ba,LOC-WARE-003,PART003-3,310,Each,
2ff8cebd-5589-4d70-aae4-caa3f5ce275c,LOC-WARE-003,PROD006,310,Each,
62cbce8a-131f-4a4f-bae7-043eb135cfed,LOC-WARE-004,PART005,230,Each,
dcce3b46-003d-40c0-8074-fc74c3403bd2,LOC-WARE-003,PART004,300,Each,
f651a357-bed7-4d38-b8c0-6b6b7d21cc33,LOC-WARE-004,PROD006,400,Each,
4ac25d1e-fab4-44f8-a1ef-c13cae968074,LOC-WARE-004,PART003-2,450,Each,
f58e1b15-ad79-4344-a5c7-64ab54966b17,LOC-WARE-003,PART002,120,Each,
bc2ae26d-e4e3-4949-aaa8-700fa8cdc19d,LOC-WARE-004,PROD008,280,Each,
8e1c8c72-4af4-4119-8f3f-ce79f6ba53df,LOC-WARE-004,PROD002,430,Each,
57ffd5af-3a3e-426a-94bb-60edff5e1196,LOC-WARE-004,PROD002,500,Each,
54c893eb-4c74-4e67-bf0e-a47141203718,LOC-WARE-003,PART006,420,Each,
4c5ec7bb-18f8-4329-a049-879922a3029e,LOC-WARE-004,PROD007,460,Each,
208b7457-9e2a-45bf-bc43-7c9d180e880b,LOC-WARE-003,PROD009,150,Each,
b3d12fde-a101-4537-b178-2b6c533dbbd6,LOC-WARE-003,PART003,240,Each,
3baca3da-0c1c-472b-8593-2d31a0eeaee7,LOC-WARE-004,PROD004,230,Each,
6fb2789e-3c97-43cc-ba03-0c126f04aa43,LOC-WARE-003,PART003-2,420,Each,
448f2269-d111-4744-a4ef-e58e97de7f94,LOC-WARE-004,PART001,230,Each,
92be8316-48e1-4d5d-b065-b6e5b3e7d5b9,LOC-WARE-004,PART003,120,Each,
64e9a8c8-a444-43c7-b0de-3072985ed62b,LOC-WARE-004,PROD008,350,Each,
a5d41174-009d-453d-b004-9a00473fe91b,LOC-WARE-004,PART003-1,500,Each,
195ee327-fb9c-4d79-80f3-bb7d5a7cd407,LOC-WARE-004,PART004,130,Each,
50616aa0-8fd6-4f0c-b577-4aa597731fdc,LOC-WARE-004,PART003-3,420,Each,
88f8168a-017e-42f2-9ab6-b6c61d6bdd52,LOC-WARE-004,PART003-3,270,Each,
787bb1b8-960f-4b9b-a0a4-c3490bbf7edc,LOC-WARE-004,PROD009,500,Each,
d0ba541b-1193-4fb3-97de-724d4e626fcf,LOC-WARE-003,PROD006,330,Each,
fec5c13d-676c-437d-9541-e01c86652e7d,LOC-WARE-003,PART003-3,70,Each,
f0e179a2-0dfc-47dd-9827-99b605045d86,LOC-WARE-003,PART003-2,460,Each,
605f6d02-c847-4bfd-b7bf-1733da2b02c6,LOC-WARE-003,PROD002,440,Each,
03045657-4089-4da8-9b88-874df9f2c15c,LOC-WARE-003,PROD001,280,Each,
04523004-5224-459f-87e6-0582a37b0fad,LOC-WARE-003,PART001,390,Each,
373ee25a-e7bf-449c-bd5d-aca2869fe67f,LOC-WARE-003,PROD001,380,Each,
64a87ee7-faed-4d56-917a-e79ce071ba96,LOC-WARE-004,PROD002,180,Each,
ffab73f8-f897-4acd-b811-e10c27d97e8d,LOC-WARE-004,PROD006,240,Each,
3e101671-23a2-4858-b0cd-449ec36ca946,LOC-WARE-003,PART003-2,70,Each,
52eb28b8-7ee2-48fd-86ac-d29cf76b8039,LOC-WARE-003,PART004,450,Each,
1932b5a7-9ebc-47d1-abfe-27d7a4e2444d,LOC-WARE-003,PART006,210,Each,
8a17b8a1-3d77-4cb4-a590-351eebb63806,LOC-WARE-003,PART002,160,Each,
4e2fd0b0-e2e0-4bb2-8444-1f7825ad9b48,LOC-WARE-004,PART004,260,Each,
e70e42ad-8d9c-40c5-8bef-ae4be3c7b9bc,LOC-WARE-004,PART003-3,80,Each,
ac76bb03-52dc-4dde-ad05-90dd7b686de9,LOC-WARE-003,PART001,210,Each,
ae5f62b1-5180-4f5b-8285-ceb85030df1b,LOC-WARE-004,PROD004,320,Each,
669def46-32a5-4152-ab8d-93ec8583ef8e,LOC-WARE-004,PROD007,190,Each,
11221d1f-d1f4-483b-8262-b6103438eed0,LOC-WARE-003,PROD003,240,Each,
e848b2aa-9329-4dcf-909c-4ba99ba5a8b5,LOC-WARE-004,PART003-1,190,Each,
83ed0cd3-423b-4f30-9d51-cc251dd15e45,LOC-WARE-004,PART004,500,Each,
b59829d9-c572-494f-aa34-d11d4ab377da,LOC-WARE-004,PART001,370,Each,
f2ae82de-5171-4ded-bd35-cdb6a2528b88,LOC-WARE-003,PROD004,450,Each,
e0378614-dd9c-4925-8363-beb2bfc2ee3e,LOC-WARE-003,PART003-1,450,Each,
e9e5e8cc-c3a6-4571-9437-1dafbc63ca37,LOC-WARE-003,PART005,360,Each,
9e3359b6-5992-4a79-8fc4-687bbc62e0ee,LOC-WARE-003,PART003-3,110,Each,
b50467a0-01e7-4d72-83f9-1f62d3d4d8ad,LOC-WARE-003,PART003-3,340,Each,
d269b20b-4cf6-4f15-9bc0-4721fb78ef82,LOC-WARE-003,PROD003,430,Each,
0ce03477-b0a0-4d81-81c5-d9443770b1c3,LOC-WARE-004,PART005,190,Each,
e996c9b5-8303-46a9-814b-155e1e36f26b,LOC-WARE-004,PROD003,470,Each,
debb2250-8928-40ce-a6a0-be599a3e5101,LOC-WARE-004,PART006,70,Each,
6878ffdf-c067-43e3-9946-6c853b02cf8f,LOC-WARE-003,PART003,450,Each,
cf60fa6f-136c-4e93-a6ef-ee8eff0aa8a1,LOC-WARE-003,PART001,380,Each,
6104bec7-924c-4fbe-a3f8-7297433b7e31,LOC-WARE-004,PART004,260,Each,
2812d2b5-1ace-43c8-a34b-b1ec169bdff2,LOC-WARE-004,PART004,290,Each,
fd5df8fc-0566-482a-a017-21cd96a8bb3f,LOC-WARE-004,PROD008,150,Each,
7fcbe719-0432-4200-8650-53ea3fc1c4ca,LOC-WARE-003,PART001,300,Each,
8adf8a06-dd76-4a9e-899d-ff0d4b3bd807,LOC-WARE-003,PROD005,200,Each,
03cbed23-735c-4c09-b1f8-677e34bdc606,LOC-WARE-004,PART004,410,Each,
0ae2ea68-991d-4a53-8f52-f8e1878ea65f,LOC-WARE-003,PROD002,500,Each,
469d4f7d-cebe-4f96-a4f8-b57422bcfdf5,LOC-WARE-004,PART003-2,500,Each,
9823a91e-1e7d-4db8-b98f-2aa5fe031c9f,LOC-WARE-004,PART003-2,280,Each,
9a650578-c496-40eb-b37b-594d3f65183f,LOC-WARE-004,PART006,240,Each,
bf7a6d33-d826-4953-8715-ffb25a9bccd1,LOC-WARE-003,PROD003,420,Each,
a5c3a03f-758f-41ed-bbd9-451aed2e089a,LOC-WARE-004,PART002,100,Each,
4bfb16e0-edd5-4eb1-8721-86a5c535b901,LOC-WARE-004,PROD004,320,Each,
6f865a84-63a5-4808-b6fe-b6f6c12d3ffd,LOC-WARE-003,PROD001,240,Each,
c56aa95b-5a31-4bf5-9ca5-efe3e04c4b0e,LOC-WARE-004,PART002,370,Each,
040e7d66-3c10-40c7-9e0b-92c1b7a72287,LOC-WARE-003,PROD007,440,Each,
67f16a78-80ce-4a22-adc0-2c52889f9441,LOC-WARE-003,PART004,360,Each,
6d45aadf-23ba-466e-b233-14e6bc075013,LOC-WARE-003,PART003-2,470,Each,
26123f94-cc54-438c-bf35-7c2127da6435,LOC-WARE-004,PROD004,500,Each,
9c6e38c8-11c2-4864-93ee-682810aed96a,LOC-WARE-004,PROD007,260,Each,
256c844e-cbab-46d5-8ed8-71ae209bfe7b,LOC-WARE-003,PROD006,360,Each,
f77f3400-df42-4dc9-8074-5785c33450f6,LOC-WARE-004,PART003-3,440,Each,
9be44f8d-7f11-4835-a921-3afaae26e8c7,LOC-WARE-004,PROD001,390,Each,
8560412c-ecb2-4833-a930-ac6918dc87de,LOC-WARE-004,PROD003,400,Each,
bbad2ae8-fbe1-4d3c-82c4-46e94431910b,LOC-WARE-004,PART004,360,Each,
9c1c483c-bf43-447f-9aeb-9e72508d9c11,LOC-WARE-003,PART003-2,70,Each,
4b5c61b1-5a3e-4070-80db-5df5cabc47c5,LOC-WARE-004,PROD009,150,Each,
ce6b84cd-2a70-42c6-bcc6-4bb84760e25d,LOC-WARE-004,PART003-1,460,Each,
18958934-3400-4209-a710-0e9ad6be8929,LOC-WARE-003,PART005,430,Each,
741a53e3-dfe1-4cdf-b9eb-d4a452e9edb1,LOC-WARE-004,PROD001,360,Each,
3af9f724-eba4-4fec-a78c-e42a5a430648,LOC-WARE-003,PROD009,220,Each,
b045cab2-e4cb-47c1-a2bc-f30a9f3b7d64,LOC-WARE-003,PART006,210,Each,
873c46b7-e3ac-4758-a733-705db254dbda,LOC-WARE-003,PROD005,340,Each,
f3ecf11a-f811-42ff-b5f9-34f4a6ba4b0a,LOC-WARE-004,PROD005,140,Each,
9a126a2f-09aa-486f-a88f-b43bfc3d2865,LOC-WARE-004,PROD007,250,Each,
6223949e-2a6f-4169-9fe4-cec07bd4cfb0,LOC-WARE-004,PART003,450,Each,
16106fe5-cc57-4983-bcd3-9ee27e300cb2,LOC-WARE-003,PART002,400,Each,
dc82f81c-8531-46ef-b928-f3eefa710e99,LOC-WARE-004,PROD008,470,Each,
d80c05f8-cfe3-4c79-aacb-203be3ba052f,LOC-WARE-004,PROD009,80,Each,
becd8e2c-b42b-4f57-ad0d-691d6c243e4d,LOC-WARE-003,PROD007,90,Each,
