ID,productId,locationId,StartDate,timeFrameDays,Quantity
15918b29-d6e4-4a10-977e-82412978ef0c,PART004,LOC-PLANT-002,,1,270
ee717888-1c2f-4832-a533-166ea743c4e6,PART004,LOC-PLANT-002,,1,100
00fea52b-1bf3-4ffc-94fe-7eef118dfbd4,PART004,LOC-PLANT-002,,1,340
22e86810-6ef2-4ccd-b037-6ffa54537a6e,PART004,LOC-PLANT-002,,1,120
a8d6d18f-9447-46a8-9d4a-2b1068aba04e,PART004,LOC-PLANT-002,,1,140
3d65a52c-e506-4181-a88b-d114bada9b6c,PART004,LOC-PLANT-002,,1,400
b168dc37-9336-498f-844e-54d7e4cd8181,PART004,LOC-PLANT-002,,1,260
273343c3-d3ad-4a48-b594-79a5796b9f19,PART004,LOC-PLANT-002,,1,290
d4cadf4c-cbb9-49ac-a277-f06b8f81a54e,PART004,LOC-PLANT-002,,1,130
d52e53d0-1977-4dca-b45f-5015b5c9924d,PART004,LOC-PLANT-002,,1,280
ba0c4ff7-8206-45ae-8ca5-8e0e404e174d,PART004,LOC-PLANT-002,,1,80
5a57a970-3338-4bb8-91be-8d29285a3b62,PART004,LOC-PLANT-002,,1,280
4b350d6c-4c1b-454a-903e-f26d5f05741f,PART004,LOC-PLANT-002,,1,180
4cbb5606-ca87-4b1d-9660-3cf54adf6d1f,PART004,LOC-WARE-003,,90,110
5a623b78-dec8-4778-a852-aee7a58c7e53,PART004,LOC-WARE-004,,90,50
4b24657c-9117-4b56-b8ef-a95532374d83,PART005,LOC-PLANT-001,,90,400
c801ac10-e3d8-44ec-9d9b-7f47910adbc2,PART005,LOC-PLANT-002,,30,490
d4eebcc2-21bb-45e8-83a5-cf7dfaeefab6,PART005,LOC-PLANT-002,,30,120
47cd1b0d-6024-48d8-8037-601661286f9b,PART005,LOC-WARE-003,,7,270
390aed71-8193-4b5c-b951-930536be42e3,PART005,LOC-WARE-003,,7,470
4692dc8d-7c4d-4031-a791-674bc4e4a467,PART005,LOC-WARE-003,,7,360
0e41fd36-3cb4-41f4-833f-4004fc6bb6e9,PART005,LOC-WARE-003,,7,350
c3cd2121-56ed-4bc0-b21d-851843b86368,PART005,LOC-WARE-003,,7,70
e51a8084-0904-4a07-baa5-73be71f3afbc,PART005,LOC-WARE-003,,7,280
3f5cc159-4af4-4c80-9a75-74a40f3e6d15,PART005,LOC-WARE-003,,7,150
1c074f3f-37eb-4554-9d34-c2076da9c0b4,PART005,LOC-WARE-003,,7,360
fe39cd69-ed29-45e4-8bc0-537600040f7d,PART005,LOC-WARE-003,,7,240
f263a5fb-23e3-411c-8633-ce9c87b73324,PART005,LOC-WARE-004,,30,140
7ef872db-dd11-4a22-af0f-bb8b7b9a3312,PART005,LOC-WARE-004,,30,360
16edce17-3021-41e4-bc26-d065b085ef40,PART006,LOC-PLANT-001,,30,400
e137d9d8-4768-4c91-81be-5138eab4b8f1,PART006,LOC-PLANT-001,,30,240
6344bab9-72bf-4c8a-8028-4db54385a791,PART006,LOC-PLANT-002,,30,210
a509ce13-fc91-4b51-ae46-90d49571e699,PART006,LOC-PLANT-002,,30,370
d715bce0-f14c-4ec5-a96b-d475f07adc98,PART006,LOC-WARE-003,,1,100
0eb3dd7d-374a-4719-99a1-85ac9c7a6472,PART006,LOC-WARE-003,,1,410
010ba8d4-9707-4169-b589-d8bfe2603f52,PART006,LOC-WARE-003,,1,100
9034f7f8-4125-479b-85cd-4156e35c79fc,PART006,LOC-WARE-003,,1,310
52f925b4-4bf6-47b3-af99-afd842a8897e,PART006,LOC-WARE-003,,1,50
b0bc2cd8-06ef-4361-946b-fe85c18500f1,PART006,LOC-WARE-003,,1,70
28fc2fdf-5682-44aa-a415-aeee554776ac,PART006,LOC-WARE-003,,1,320
282a2eb8-e031-46f2-ab5a-fb28e391d14c,PART006,LOC-WARE-003,,1,500
55fc310e-10f2-4ea3-b1b9-69c6afe514f4,PART006,LOC-WARE-003,,1,470
a9e7de41-5283-4fcb-b17c-76b6760821fa,PART006,LOC-WARE-003,,1,250
ade9a40b-07b6-4619-b91c-df7cac0aa777,PART006,LOC-WARE-003,,1,100
8747ffe4-59b7-4286-9dbc-07f6f6b71df6,PART006,LOC-WARE-003,,1,400
bcf59e35-2b87-41b7-bcb6-7969bf7908da,PART006,LOC-WARE-003,,1,100
fc21d10d-5200-4e79-a51b-52600f18b34c,PART006,LOC-WARE-003,,1,160
34ab70af-ac0c-4388-8a0c-c8d4ffeddff0,PART006,LOC-WARE-003,,1,480
bdea32e4-04f7-47c4-b297-5b8ae5037397,PART006,LOC-WARE-003,,1,470
f47ced75-c7f2-4b81-bf64-d9730ab82197,PART006,LOC-WARE-003,,1,410
224b6c82-3577-4576-834c-4355ae02f97d,PART006,LOC-WARE-003,,1,120
330fcfb2-a848-4fc3-b574-44ce496d4e28,PART006,LOC-WARE-003,,1,130
b2e94dff-f915-4246-a550-68432221d19d,PART006,LOC-WARE-003,,1,210
1173a411-c46b-4a71-9aaf-02ccfcfc4449,PART006,LOC-WARE-003,,1,80
20856b6c-7a65-4571-afae-3ee484f8ee49,PART006,LOC-WARE-003,,1,430
9dec54ca-f72f-4e48-8b39-1ef7f041e138,PART006,LOC-WARE-003,,1,180
2ee25430-259a-4122-bed1-52880ffafcf0,PART006,LOC-WARE-003,,1,140
9928fbf4-d33b-4c1a-b16e-6bd5f1474d6d,PART006,LOC-WARE-003,,1,410
c007be49-c8cb-4d1a-aaf0-09f6ad0d71a8,PART006,LOC-WARE-003,,1,410
63c56f5b-500e-4cb0-8fd0-1eeea411e13c,PART006,LOC-WARE-003,,1,460
374a51b1-7c11-4e58-9fa3-ba5131d4a3db,PART006,LOC-WARE-003,,1,350
0d53c555-15c5-4737-ab53-43cd1f4a5bca,PART006,LOC-WARE-003,,1,270
6681f177-524a-4b61-97c2-b53668ebb54b,PART006,LOC-WARE-003,,1,280
496a6eb6-f10c-4de8-978d-23fa537db5f7,PART006,LOC-WARE-003,,1,280
dd023a1f-1c57-49d9-88fd-ab762f55c62b,PART006,LOC-WARE-003,,1,210
2d7c15f5-e507-4a03-8888-c8016a41ce1d,PART006,LOC-WARE-003,,1,60
00e2fa0d-f522-47ff-a61e-25a568894d66,PART006,LOC-WARE-003,,1,340
4c190d18-f66f-4e38-9f8a-acb22d61f565,PART006,LOC-WARE-003,,1,150
3bc3b52c-3f7a-4be2-92da-261e27b9bd71,PART006,LOC-WARE-003,,1,280
d671ca21-53fe-469f-a515-a839217f4f77,PART006,LOC-WARE-003,,1,490
0c6a0313-fdc8-415d-bee3-ce8cb451cd9a,PART006,LOC-WARE-003,,1,170
2bccd5ec-7389-46c8-b056-efbe19ae2aa6,PART006,LOC-WARE-003,,1,400
8b36a6f4-930d-408b-84c7-12b5a3084b22,PART006,LOC-WARE-003,,1,480
f2bc41f2-b270-416a-b629-0acdb4206bbc,PART006,LOC-WARE-003,,1,270
4303c911-634f-45ba-8f27-a9b0134bbdb4,PART006,LOC-WARE-003,,1,150
71e7aee5-ddea-4a5a-bda9-0635a95945c4,PART006,LOC-WARE-003,,1,390
c4b94bc2-8c03-440e-80aa-de29779e0aef,PART006,LOC-WARE-003,,1,380
98418de2-e4c5-4609-a9ba-fe15b50e6331,PART006,LOC-WARE-003,,1,360
0f5787b3-5d0b-47ee-ad0b-b24b6210235b,PART006,LOC-WARE-003,,1,470
cd524aab-0a11-4aca-98cd-77c7994fe14f,PART006,LOC-WARE-003,,1,210
44b8ca55-af74-4c4b-ac1c-623aedf969e4,PART006,LOC-WARE-003,,1,390
39f29a62-3066-4409-a9a6-9c1f224167cd,PART006,LOC-WARE-003,,1,340
e501b80d-1ea1-4be8-bf60-e9db7473d774,PART006,LOC-WARE-003,,1,290
bc50b7db-31e9-407b-8281-15906bf45e55,PART006,LOC-WARE-003,,1,250
05c0db99-f139-453b-8be1-5673fb4fcd14,PART006,LOC-WARE-003,,1,290
2d58997e-d565-4902-8872-e029906b5140,PART006,LOC-WARE-003,,1,90
26bf7791-e9f8-4428-93d9-53babc1b3bc9,PART006,LOC-WARE-003,,1,150
fcfb67ae-c222-438a-979e-b66be98995ef,PART006,LOC-WARE-003,,1,480
c06cb432-4ec6-4cae-b118-c7b0552bec0d,PART006,LOC-WARE-003,,1,430
c864c306-9fee-4009-b8fd-ac7582a7710c,PART006,LOC-WARE-003,,1,450
1a63be58-dfbb-4a0e-a6e1-9455c8c35419,PART006,LOC-WARE-004,,90,270
35f4c187-8ab9-4c96-9bb5-67fd4b2684f0,PROD001,LOC-PLANT-001,,1,460
98eae87a-5fa0-4dcb-8b99-9d0e2d7ebf4d,PROD001,LOC-PLANT-001,,1,170
2f228e4c-8084-4721-8e83-53bf8229eb06,PROD001,LOC-PLANT-001,,1,140
7db8dc55-52d3-44ea-9336-ca9bec38e5d2,PROD001,LOC-PLANT-001,,1,240
48d045ca-0dba-4ac8-90d5-7df6066b8cde,PROD001,LOC-PLANT-001,,1,100
8c394d02-a632-4abe-bb38-96f4f4654859,PROD001,LOC-PLANT-001,,1,460
a5d5e67f-7dee-42d2-b6b3-01b7d753ceeb,PROD001,LOC-PLANT-001,,1,420
2594beef-4178-4d0d-9d27-d1a8ad5b0ab8,PROD001,LOC-PLANT-001,,1,440
4236cc83-560e-4a82-8d63-563776aebe89,PROD001,LOC-PLANT-001,,1,210
e1b060db-fe8c-4104-8be4-20eef811e304,PROD001,LOC-PLANT-001,,1,350
331210e8-f51e-4627-8ef7-935cea5a42cd,PROD001,LOC-PLANT-001,,1,350
5e49b094-a187-4f57-80b9-f250e3434d4d,PROD001,LOC-PLANT-001,,1,310
cf088a25-6da0-448d-8d4c-72328c76d6d0,PROD001,LOC-PLANT-001,,1,50
df8b6582-5fac-4e73-9372-29d383bbcff4,PROD001,LOC-PLANT-001,,1,270
9ae5cf5b-87e2-47b5-9f48-f659a0bb015b,PROD001,LOC-PLANT-001,,1,490
6d2115f2-4164-4ce1-9326-dc3a831ac42b,PROD001,LOC-PLANT-001,,1,290
6f05a81c-7945-497c-a6bf-55ff1cfcbe81,PROD001,LOC-PLANT-001,,1,480
f25352b3-8d37-4eac-8ccf-7934bd2eda54,PROD001,LOC-PLANT-001,,1,390
d58581d4-6a2b-4538-aa1c-12f0abe6f676,PROD001,LOC-PLANT-001,,1,310
66ef908c-621f-44e2-8964-141a5da445a0,PROD001,LOC-PLANT-001,,1,460
84f8a7ae-0960-497b-bf18-7e40252ac7ae,PROD001,LOC-PLANT-001,,1,460
8d8fc81b-8bab-4d08-aa01-ae34f5becad8,PROD001,LOC-PLANT-001,,1,330
8a23cc31-5c12-4212-8b5f-09b60abf0e69,PROD001,LOC-PLANT-001,,1,380
5768b068-8d01-4f0b-9fce-f62e77409dcf,PROD001,LOC-PLANT-001,,1,90
17ac2d6c-fc72-45ff-ac1a-5c5adae63fbb,PROD001,LOC-PLANT-001,,1,320
811ef24d-d2bd-4422-a0a6-5354062f30a9,PROD001,LOC-PLANT-001,,1,90
505acdd8-8d99-4fe0-8019-aaa480a3a919,PROD001,LOC-PLANT-001,,1,190
e857aaf3-7691-44cc-a8b3-cd5424712295,PROD001,LOC-PLANT-001,,1,230
498e1e2f-9047-4685-8594-39e934d93355,PROD001,LOC-PLANT-001,,1,190
13f95460-abeb-4bf6-8c77-40f8a2b5cee9,PROD001,LOC-PLANT-001,,1,470
e76476b2-074a-46b6-b092-12372769c7db,PROD001,LOC-PLANT-001,,1,390
226c8844-92a9-499d-a67c-e9d54a29d706,PROD001,LOC-PLANT-001,,1,100
72624b1f-596d-4024-83de-bb5bed54b8f6,PROD001,LOC-PLANT-001,,1,340
ad7b1bc8-7200-47c8-90c9-bf425feb351a,PROD001,LOC-PLANT-001,,1,160
fac387f3-b5d3-4654-a00a-33746edc2213,PROD001,LOC-PLANT-001,,1,80
65c98004-4204-4765-be63-3bca4e5a6408,PROD001,LOC-PLANT-001,,1,270
cfe99cfc-8e86-4f45-8e8e-ad8bde6a6cba,PROD001,LOC-PLANT-001,,1,480
820f3820-3e04-401a-a4f8-279c8418dba6,PROD001,LOC-PLANT-001,,1,190
35829f29-1af6-41aa-9951-d490eac28c40,PROD001,LOC-PLANT-001,,1,200
284614b3-c3c4-4f8d-8b25-c22582d668b7,PROD001,LOC-PLANT-001,,1,300
04e10257-44d6-49ed-9a33-f04f80fe33d7,PROD001,LOC-PLANT-001,,1,290
71e6d9af-38d9-4fb3-bee6-e5bb1f3643c3,PROD001,LOC-PLANT-001,,1,380
50347d72-071f-4837-b4a3-643e26173f9b,PROD001,LOC-PLANT-001,,1,500
ff9451c7-6650-475e-bbb1-6fcf7ae27871,PROD001,LOC-PLANT-001,,1,150
77108948-35d3-4a83-8d64-5b052b066d3a,PROD001,LOC-PLANT-001,,1,50
4505428c-807d-423a-8de9-a678c68c00fd,PROD001,LOC-PLANT-001,,1,190
23d0357d-92a5-4412-b377-2cbeeb0e7de7,PROD001,LOC-PLANT-001,,1,210
f09b99d7-396e-4716-9d73-4979c1fbfbde,PROD001,LOC-PLANT-001,,1,240
cba7f9b9-19a5-44a3-9324-68ec48a02cd1,PROD001,LOC-PLANT-001,,1,280
5ad64417-37dc-4466-9b28-0c4160c67413,PROD001,LOC-PLANT-001,,1,350
4d239bf5-2aad-4bed-8d61-dc12a2b3c1ad,PROD001,LOC-PLANT-001,,1,370
e9b259fc-6d73-49f2-bf73-d97e714158dd,PROD001,LOC-PLANT-001,,1,240
2e3fa392-d483-4fee-9102-05742b89a4fc,PROD001,LOC-PLANT-001,,1,190
2c488828-a2f5-41b1-a81b-72028ccea3a3,PROD001,LOC-PLANT-001,,1,360
92d9ac36-0b3c-484f-bb34-9129276fec55,PROD001,LOC-PLANT-001,,1,130
edbcde8f-e7b7-4890-b98f-370d40832f54,PROD001,LOC-PLANT-001,,1,380
a127c72b-1901-4fa8-8149-265707acd03b,PROD001,LOC-PLANT-001,,1,330
038f87a7-e56f-41e0-88a7-a12bc7a4a693,PROD001,LOC-PLANT-002,,30,430
16549317-6bac-4c57-8769-01e2a70f2578,PROD001,LOC-PLANT-002,,30,150
bbdaa49b-31db-4da8-965e-b7ac9d83eca5,PROD001,LOC-WARE-003,,30,500
ac06428e-f916-49da-b43e-e7cb3ac7e7ef,PROD001,LOC-WARE-003,,30,280
519d21fc-7a65-4501-8b83-a30042ff6be8,PROD001,LOC-WARE-004,,7,360
46b1770e-75f1-448a-8601-bcf97881d11e,PROD001,LOC-WARE-004,,7,220
29832ddd-025e-42a0-a69c-6b98694ba3db,PROD001,LOC-WARE-004,,7,70
c56b58e4-14ec-45fa-a855-d386ad3b1424,PROD001,LOC-WARE-004,,7,80
77633a7e-346f-4683-9924-e9c8589de449,PROD001,LOC-WARE-004,,7,160
b0d7875b-86c1-454e-8550-cb221f58fcb2,PROD001,LOC-WARE-004,,7,400
c4074745-50fb-4426-ba2b-b0a4c22872c8,PROD001,LOC-WARE-004,,7,360
293df563-c8ea-4aba-817b-3f9355ad1406,PROD001,LOC-WARE-004,,7,420
d19cc539-3032-4e49-8a85-de693ef92f4f,PROD001,LOC-WARE-004,,7,60
fcc7c8fb-206a-4d5a-a78a-9ed2751c1e66,PROD002,LOC-PLANT-001,,30,360
b2d89074-b805-4700-9e87-e6c8a50c7f11,PROD002,LOC-PLANT-001,,30,320
824e851e-ebe0-435b-b5b6-89b55770098b,PROD002,LOC-PLANT-002,,90,140
02d2e1af-3557-4f35-b09d-a78b6ea34077,PROD002,LOC-WARE-003,,30,220
efa47dc9-a3f2-4be0-b400-84b8fbe341cb,PROD002,LOC-WARE-003,,30,200
7cb19303-0e91-4151-8bae-51326cb45d22,PROD002,LOC-WARE-004,,7,210
cd00955a-52fa-4826-bb1a-c23237ddf900,PROD002,LOC-WARE-004,,7,80
a6e19a0e-cfcc-4d2f-b5e8-d8d3e0b11ebf,PROD002,LOC-WARE-004,,7,230
0dda82f8-e4af-4b83-b8f3-7a65bff29699,PROD002,LOC-WARE-004,,7,130
aac4aec9-6277-49d2-b995-f8f96dfbb962,PROD002,LOC-WARE-004,,7,90
38ac3098-0357-423e-b736-e695c6f0a9b4,PROD002,LOC-WARE-004,,7,70
eadabc93-859c-41b6-9548-9f27fa482258,PROD002,LOC-WARE-004,,7,440
02e84325-09dc-4846-a2aa-42ba3a39c436,PROD002,LOC-WARE-004,,7,310
595ea2cd-9817-4da5-923d-07977db9d84d,PROD002,LOC-WARE-004,,7,350
5a5500ae-d13b-4ac6-a4d5-295707341a0a,PROD003,LOC-PLANT-001,,30,160
8f207e76-68ba-4b03-bbf0-13496810fd36,PROD003,LOC-PLANT-001,,30,390
6e346321-f6d0-4ccc-b358-b5b779ed4806,PROD003,LOC-PLANT-002,,1,150
9d0ec0f1-d0fb-46d5-af64-48220bd615cd,PROD003,LOC-PLANT-002,,1,230
f18e6473-a4e8-4a9c-8a74-d9fc2be5880a,PROD003,LOC-PLANT-002,,1,240
7d88ff2b-6971-466e-991c-56b9079a8500,PROD003,LOC-PLANT-002,,1,330
e9a29af6-c9b4-49cf-94d5-cb9031ae7e03,PROD003,LOC-PLANT-002,,1,190
307ced73-800f-4a49-a05d-0b1bc3b7615b,PROD003,LOC-PLANT-002,,1,470
4a7b0161-e47a-440f-b282-2b45df1746f9,PROD003,LOC-PLANT-002,,1,340
b88a6792-39c4-4498-bbdd-ef9a394d1622,PROD003,LOC-PLANT-002,,1,440
07be1c6a-8c0c-4a0d-99d7-c517fd352e72,PROD003,LOC-PLANT-002,,1,380
c2f55ad9-4735-4e0a-8f87-699853392497,PROD003,LOC-PLANT-002,,1,420
c53dc390-0858-462e-95c5-841e978dbc32,PROD003,LOC-PLANT-002,,1,150
c3804ea1-6497-43d4-8e40-701f9d2e3471,PROD003,LOC-PLANT-002,,1,460
44782eda-2a39-434f-b69f-e87990e76b4f,PROD003,LOC-PLANT-002,,1,320
4bc1d838-670c-4589-a7b0-6e90878169d1,PROD003,LOC-PLANT-002,,1,250
c2077412-b23a-4a17-833e-b9d703bbcb38,PROD003,LOC-PLANT-002,,1,60
e287b1de-91d3-4d44-b280-844bf2b24714,PROD003,LOC-PLANT-002,,1,80
d1f593fe-b320-4cba-973f-a483c5f9243f,PROD003,LOC-PLANT-002,,1,280
5182f46d-baa7-475d-ab5d-797c4f6fb45f,PROD003,LOC-PLANT-002,,1,440
11f5a657-a182-422e-89b0-733ae74e5032,PROD003,LOC-PLANT-002,,1,90
7834e18f-12ae-43cc-8554-14468ecbc4c6,PROD003,LOC-PLANT-002,,1,110
14ed4473-389a-4bbe-b989-33617e7d77a8,PROD003,LOC-PLANT-002,,1,240
78a974de-c919-40ac-93f1-e90600f713ae,PROD003,LOC-PLANT-002,,1,490
8eecc618-f3d4-4648-8542-d0c8d24467ae,PROD003,LOC-PLANT-002,,1,490
5ab7f41b-6667-4793-99d9-278c70f458dd,PROD003,LOC-PLANT-002,,1,490
fc5564ff-4746-4e62-a404-ce52be966e07,PROD003,LOC-PLANT-002,,1,120
d3651784-ee06-46dc-9667-82e1f2e95fda,PROD003,LOC-PLANT-002,,1,490
e1c0d981-698a-4648-9094-c055cab580f9,PROD003,LOC-PLANT-002,,1,160
cc667ffe-bdce-405e-9af5-b26b98108e5c,PROD003,LOC-PLANT-002,,1,290
2f46f9ca-9446-4e79-a53e-f5209cfada24,PROD003,LOC-PLANT-002,,1,360
400d502b-84cc-44ba-9864-96857a4150f4,PROD003,LOC-PLANT-002,,1,100
15c1a72b-9856-4395-a222-4ca2ba565fc5,PROD003,LOC-PLANT-002,,1,150
d66c6f79-c038-4129-b529-1b1b702720a8,PROD003,LOC-PLANT-002,,1,150
059f845e-64f1-4193-9a66-e2b6101c5556,PROD003,LOC-PLANT-002,,1,90
37208f30-e143-4f96-bf88-76a4b36a0534,PROD003,LOC-PLANT-002,,1,340
428267e3-c3d2-4964-a27e-21e6e39c92ef,PROD003,LOC-PLANT-002,,1,440
3cdc882b-c69a-4597-8572-a667fb0b0af2,PROD003,LOC-PLANT-002,,1,80
9832d48a-4061-47d0-b11a-2e00e84fe9eb,PROD003,LOC-PLANT-002,,1,350
12bb7a23-884f-4612-aca5-ab23f38e05a6,PROD003,LOC-PLANT-002,,1,180
c4c9f90f-7336-457d-9527-66357d0e400e,PROD003,LOC-PLANT-002,,1,140
eb1267a2-80f4-4e56-b91e-365b600ae5ee,PROD003,LOC-PLANT-002,,1,120
2a4f2ac2-3c04-4227-af19-f60fe332d1f0,PROD003,LOC-PLANT-002,,1,220
55479410-46f0-4a6d-b6aa-4d4d1393437f,PROD003,LOC-PLANT-002,,1,230
af0d41c3-c272-4250-8385-d53f588a1ae0,PROD003,LOC-PLANT-002,,1,220
0076007f-83ae-41b9-8f67-cabc6f57d778,PROD003,LOC-PLANT-002,,1,150
a34f5b93-a24a-4bdd-becd-15c60817c26b,PROD003,LOC-PLANT-002,,1,480
d2b5a44e-5c51-48d1-b51a-96068e34e24f,PROD003,LOC-PLANT-002,,1,500
ab24ab61-32ba-4a93-ad01-bd5dd1c9d770,PROD003,LOC-PLANT-002,,1,420
5b43937c-9d45-4ee8-8c2e-ab2313fecd73,PROD003,LOC-PLANT-002,,1,240
8dcc894a-b26c-4ece-8a03-6b7a8739adf7,PROD003,LOC-PLANT-002,,1,290
4a8860d8-03f6-4696-b4f8-7cb99760cadd,PROD003,LOC-PLANT-002,,1,330
7bac5d0a-c36f-4786-9f6e-2fde4a962152,PROD003,LOC-PLANT-002,,1,250
ed3fe0de-5e43-409d-930a-036b69e96f9d,PROD003,LOC-PLANT-002,,1,220
f970f943-e787-4049-9e72-b1cdc5c4d84d,PROD003,LOC-PLANT-002,,1,90
b496f0fe-c423-4d4f-b8bb-4f3903ae8a1c,PROD003,LOC-PLANT-002,,1,220
c1d0fbd8-d168-456e-9263-8652e3cd8bd2,PROD003,LOC-PLANT-002,,1,400
d99b3381-dc7f-46be-ab2f-71e67b7369e2,PROD003,LOC-PLANT-002,,1,490
8828154e-8ce0-4374-818f-c4583b9f777e,PROD003,LOC-PLANT-002,,1,340
4d54fb8a-c10b-4458-90b5-b07ea145a635,PROD003,LOC-WARE-003,,7,210
8730a4d0-d7c8-4780-ab86-3f83d576dc31,PROD003,LOC-WARE-003,,7,230
7e565047-b8c1-4b70-b071-cd0e1dcb98f8,PROD003,LOC-WARE-003,,7,240
ea8745e4-add3-4910-8bb1-68652d2d18f4,PROD003,LOC-WARE-003,,7,350
520f6e3f-4b64-4522-a220-17b17212b462,PROD003,LOC-WARE-003,,7,490
8f99eb61-4c4e-4339-8c2d-2862b81bce37,PROD003,LOC-WARE-003,,7,200
cf4de1e0-3a55-45a5-8d62-0e04462b189a,PROD003,LOC-WARE-003,,7,120
c80ebccf-e533-490f-b3fd-6bd358582170,PROD003,LOC-WARE-003,,7,470
1dea9d55-dbcd-4180-b774-cd600c556698,PROD003,LOC-WARE-003,,7,500
734af7ba-3391-4aa9-9d5d-c9a7f5dd2ba9,PROD003,LOC-WARE-004,,7,120
58417171-dc5b-4a35-a927-740051c360d4,PROD003,LOC-WARE-004,,7,100
1df0771f-7cc0-477e-8b36-b41775e393a6,PROD003,LOC-WARE-004,,7,380
bd264d33-a01c-4b57-b876-9026bc4dc92d,PROD003,LOC-WARE-004,,7,180
df2ff99d-4f66-4977-a834-582f52662279,PROD003,LOC-WARE-004,,7,450
42a664b6-dfa4-4b02-aedc-0986f4965d4f,PROD003,LOC-WARE-004,,7,230
076a1401-6b0d-43a5-b0b4-f51a14515ff2,PROD003,LOC-WARE-004,,7,110
2a89758c-8b1f-4757-ba2e-465c18d6d6c2,PROD003,LOC-WARE-004,,7,280
ad6e8c9d-eeae-45ab-b84b-e93ae83d4aba,PROD003,LOC-WARE-004,,7,250
c1fa096f-c296-4060-9318-057a6c0a7a3a,PROD004,LOC-PLANT-001,,30,470
3677812a-73a9-4124-be24-ce0269620755,PROD004,LOC-PLANT-001,,30,180
c1edc7f5-b1e7-458e-ac6f-2ffcaf73ab9f,PROD004,LOC-PLANT-002,,90,110
59671aad-ab68-4226-89cb-91e86e48c64c,PROD004,LOC-WARE-003,,30,150
0001e1db-d556-4328-ab23-4d09def3bfd5,PROD004,LOC-WARE-003,,30,290
bae0e468-2d3f-40de-aa92-65323e94bde4,PROD004,LOC-WARE-004,,7,270
23d001b1-8c8b-4727-9718-ea49ddb30b6a,PROD004,LOC-WARE-004,,7,470
86c454cf-41b5-4e49-a7ae-8835ac9f8821,PROD004,LOC-WARE-004,,7,470
66c68121-0a53-4f14-9cd8-ec74a8b5b5e0,PROD004,LOC-WARE-004,,7,80
958ab88b-7404-4109-897e-7b4258126fb6,PROD004,LOC-WARE-004,,7,220
3b709ac9-f1f8-4881-92fb-83f59c3bfd03,PROD004,LOC-WARE-004,,7,250
2b24fb2d-e5c1-4b23-8c96-acdce692a48d,PROD004,LOC-WARE-004,,7,420
36cd2ac9-31fb-4cc5-86d2-010fe58c6786,PROD004,LOC-WARE-004,,7,420
f5035fcc-820a-4e10-a422-7a6e023ddd34,PROD004,LOC-WARE-004,,7,220
0bb9712b-095c-43b4-8888-fa64577e832d,PROD005,LOC-PLANT-001,,90,320
1b1e788e-6fc3-4735-a82f-a98870f6a908,PROD005,LOC-PLANT-002,,1,230
6c176d06-6013-4170-9980-19467d7a206b,PROD005,LOC-PLANT-002,,1,470
0d579121-e2fb-457d-b7d4-49a0807db326,PROD005,LOC-PLANT-002,,1,310
ff60ca77-5bb2-4289-8d2d-e54543f70aaf,PROD005,LOC-PLANT-002,,1,70
7056c6a7-f48c-4927-992a-aff9aabb92eb,PROD005,LOC-PLANT-002,,1,450
b96c9fa8-6c88-4082-b3cd-9954c1da9221,PROD005,LOC-PLANT-002,,1,170
72801249-613e-4226-94a7-3d7b32beb1df,PROD005,LOC-PLANT-002,,1,200
842816c7-cf4a-4e84-9a98-e77d82d47dc6,PROD005,LOC-PLANT-002,,1,410
3ba15e1c-e69a-4670-bd96-0d0a64eadf07,PROD005,LOC-PLANT-002,,1,120
90074a07-119b-471a-a0f6-ab4411d83c68,PROD005,LOC-PLANT-002,,1,430
a791dea0-e29c-48c4-86eb-56311fadf16f,PROD005,LOC-PLANT-002,,1,140
361bcaf4-89cf-4393-a1c1-655b35df7096,PROD005,LOC-PLANT-002,,1,440
65e8fcae-acb8-47ee-994d-e201f4b161e6,PROD005,LOC-PLANT-002,,1,300
806ae72a-2b37-45a1-b288-0f6a560b99ed,PROD005,LOC-PLANT-002,,1,60
1e07963f-fe1a-46df-b6a7-324c293b41ed,PROD005,LOC-PLANT-002,,1,160
5ceda3dd-4fed-44b9-bc4b-9cadf3e9514e,PROD005,LOC-PLANT-002,,1,60
c31ad76f-e513-46d2-81d0-44f9264f3f5c,PROD005,LOC-PLANT-002,,1,210
87c3b062-977b-40cb-944b-7e9d2710a9c6,PROD005,LOC-PLANT-002,,1,250
4845a017-89ae-4325-8b6c-6eae6559602f,PROD005,LOC-PLANT-002,,1,350
b575b96e-19fe-4068-8b6d-c8853e46deed,PROD005,LOC-PLANT-002,,1,330
4593fef6-38ac-465c-a39f-80a4ee133589,PROD005,LOC-PLANT-002,,1,240
8eaf2298-ade6-4d70-a139-dcf7a1f6f47a,PROD005,LOC-PLANT-002,,1,340
d4579f46-b717-4de4-97ed-bdd41fc5a16d,PROD005,LOC-PLANT-002,,1,130
43954ab4-5d97-44cd-ad7f-1323b2297bc6,PROD005,LOC-PLANT-002,,1,480
eb99ccd3-97f7-46dc-b335-5c6f74f911c9,PROD005,LOC-PLANT-002,,1,280
69f1079f-6137-41d3-bd0c-788dbeee72ac,PROD005,LOC-PLANT-002,,1,450
9610f3e8-9591-4403-a59f-252d8de4ba89,PROD005,LOC-PLANT-002,,1,60
196636ac-8853-49d5-8039-e37346c5e136,PROD005,LOC-PLANT-002,,1,240
